Project,SOW Pole,OneMap Pole,Match Type,Confidence,Distance (m),Verification Status
"louissep15","LAW.P.C708","LAW.P.C708","numeric_suffix",95%,,
"louissep15","LAW.P.C709","LAW.P.C709","numeric_suffix",95%,,
"louissep15","LAW.P.C710","LAW.P.C710","numeric_suffix",95%,,
"louissep15","LAW.P.C711","LAW.P.C711","numeric_suffix",95%,,
"louissep15","LAW.P.C712","LAW.P.C712","numeric_suffix",95%,,
"louissep15","LAW.P.C713","LAW.P.C713","numeric_suffix",95%,,
"louissep15","LAW.P.C714","LAW.P.C714","numeric_suffix",95%,,
"louissep15","LAW.P.C715","LAW.P.C715","numeric_suffix",95%,,
"louissep15","LAW.P.C716","LAW.P.C716","numeric_suffix",95%,,
"louissep15","LAW.P.C717","LAW.P.C717","numeric_suffix",95%,,
"louissep15","LAW.P.C718","LAW.P.C718","numeric_suffix",95%,,
"louissep15","LAW.P.C719","LAW.P.C719","numeric_suffix",95%,,
"louissep15","LAW.P.C720","LAW.P.C720","numeric_suffix",95%,,
"louissep15","LAW.P.C721","LAW.P.C721","numeric_suffix",95%,,
"louissep15","LAW.P.C722","LAW.P.C722","numeric_suffix",95%,,
"louissep15","LAW.P.C723","LAW.P.C723","numeric_suffix",95%,,
"louissep15","LAW.P.C724","LAW.P.C724","numeric_suffix",95%,,
"louissep15","LAW.P.C725","LAW.P.C725","numeric_suffix",95%,,
"louissep15","LAW.P.C726","LAW.P.C726","numeric_suffix",95%,,
"louissep15","LAW.P.C727","LAW.P.C727","numeric_suffix",95%,,
"louissep15","LAW.P.C728","LAW.P.C728","numeric_suffix",95%,,
"louissep15","LAW.P.C729","LAW.P.C729","numeric_suffix",95%,,
"louissep15","LAW.P.C731","LAW.P.C731","numeric_suffix",95%,,
"louissep15","LAW.P.C732","LAW.P.C732","numeric_suffix",95%,,
"louissep15","LAW.P.C733","LAW.P.C733","numeric_suffix",95%,,
"louissep15","LAW.P.C734","LAW.P.C734","numeric_suffix",95%,,
"louissep15","LAW.P.C735","LAW.P.C735","numeric_suffix",95%,,
"louissep15","LAW.P.C736","LAW.P.C736","numeric_suffix",95%,,
"louissep15","LAW.P.C737","LAW.P.C737","numeric_suffix",95%,,
"louissep15","LAW.P.C738","LAW.P.C738","numeric_suffix",95%,,
"louissep15","LAW.P.C739","LAW.P.C739","numeric_suffix",95%,,
"louissep15","LAW.P.C740","LAW.P.C740","numeric_suffix",95%,,
"louissep15","LAW.P.C741","LAW.P.C741","numeric_suffix",95%,,
"louissep15","LAW.P.C742","LAW.P.C742","numeric_suffix",95%,,
"louissep15","LAW.P.C743","LAW.P.C743","numeric_suffix",95%,,
"louissep15","LAW.P.C744","LAW.P.C744","numeric_suffix",95%,,
"louissep15","LAW.P.C745","LAW.P.C745","numeric_suffix",95%,,
"louissep15","LAW.P.C746","LAW.P.C746","numeric_suffix",95%,,
"louissep15","LAW.P.C747","LAW.P.C747","numeric_suffix",95%,,
"louissep15","LAW.P.C748","LAW.P.C748","numeric_suffix",95%,,
"louissep15","LAW.P.C749","LAW.P.C749","numeric_suffix",95%,,
"louissep15","LAW.P.C750","LAW.P.C750","numeric_suffix",95%,,
"louissep15","LAW.P.C751","LAW.P.C751","numeric_suffix",95%,,
"louissep15","LAW.P.C752","LAW.P.C752","numeric_suffix",95%,,
"louissep15","LAW.P.C753","LAW.P.C753","numeric_suffix",95%,,
"louissep15","LAW.P.C754","LAW.P.C754","numeric_suffix",95%,,
"louissep15","LAW.P.C755","LAW.P.C755","numeric_suffix",95%,,
"louissep15","LAW.P.C756","LAW.P.C756","numeric_suffix",95%,,
"louissep15","LAW.P.C757","LAW.P.C757","numeric_suffix",95%,,
"louissep15","LAW.P.C758","LAW.P.C758","numeric_suffix",95%,,
"louissep15","LAW.P.C759","LAW.P.C759","numeric_suffix",95%,,
"louissep15","LAW.P.C760","LAW.P.C760","numeric_suffix",95%,,
"louissep15","LAW.P.C761","LAW.P.C761","numeric_suffix",95%,,
"louissep15","LAW.P.C762","LAW.P.C762","numeric_suffix",95%,,
"louissep15","LAW.P.C763","LAW.P.C763","numeric_suffix",95%,,
"louissep15","LAW.P.C764","LAW.P.C764","numeric_suffix",95%,,
"louissep15","LAW.P.C765","LAW.P.C765","numeric_suffix",95%,,
"louissep15","LAW.P.C766","LAW.P.C766","numeric_suffix",95%,,
"louissep15","LAW.P.C767","LAW.P.C767","numeric_suffix",95%,,
"louissep15","LAW.P.C768","LAW.P.C768","numeric_suffix",95%,,
"louissep15","LAW.P.C769","LAW.P.C769","numeric_suffix",95%,,
"louissep15","LAW.P.C770","LAW.P.C770","numeric_suffix",95%,,
"louissep15","LAW.P.C771","LAW.P.C771","numeric_suffix",95%,,
"louissep15","LAW.P.C772","LAW.P.C772","numeric_suffix",95%,,
"louissep15","LAW.P.C773","LAW.P.C773","numeric_suffix",95%,,
"louissep15","LAW.P.C774","LAW.P.C774","numeric_suffix",95%,,
"louissep15","LAW.P.C775","LAW.P.C775","numeric_suffix",95%,,
"louissep15","LAW.P.C776","LAW.P.C776","numeric_suffix",95%,,
"louissep15","LAW.P.C777","LAW.P.C777","numeric_suffix",95%,,
"louissep15","LAW.P.C778","LAW.P.C778","numeric_suffix",95%,,
"louissep15","LAW.P.C779","LAW.P.C779","numeric_suffix",95%,,
"louissep15","LAW.P.C780","LAW.P.C780","numeric_suffix",95%,,
"louissep15","LAW.P.C781","LAW.P.C781","numeric_suffix",95%,,
"louissep15","LAW.P.C782","LAW.P.C782","numeric_suffix",95%,,
"louissep15","LAW.P.C783","LAW.P.C783","numeric_suffix",95%,,
"louissep15","LAW.P.C784","LAW.P.C784","numeric_suffix",95%,,
"louissep15","LAW.P.C785","LAW.P.C785","numeric_suffix",95%,,
"louissep15","LAW.P.C786","LAW.P.C786","numeric_suffix",95%,,
"louissep15","LAW.P.C787","LAW.P.C787","numeric_suffix",95%,,
"louissep15","LAW.P.C788","LAW.P.C788","numeric_suffix",95%,,
"louissep15","LAW.P.C789","LAW.P.C789","numeric_suffix",95%,,
"louissep15","LAW.P.C790","LAW.P.C790","numeric_suffix",95%,,
"louissep15","LAW.P.C791","LAW.P.C791","numeric_suffix",95%,,
"louissep15","LAW.P.C792","LAW.P.C792","numeric_suffix",95%,,
"louissep15","LAW.P.C793","LAW.P.C793","numeric_suffix",95%,,
"louissep15","LAW.P.C794","LAW.P.C794","numeric_suffix",95%,,
"louissep15","LAW.P.C795","LAW.P.C795","numeric_suffix",95%,,
"louissep15","LAW.P.C796","LAW.P.C796","numeric_suffix",95%,,
"louissep15","LAW.P.C797","LAW.P.C797","numeric_suffix",95%,,
"louissep15","LAW.P.C798","LAW.P.C798","numeric_suffix",95%,,
"louissep15","LAW.P.C799","LAW.P.C799","numeric_suffix",95%,,
"louissep15","LAW.P.C800","LAW.P.C800","numeric_suffix",95%,,
"louissep15","LAW.P.C801","LAW.P.C801","numeric_suffix",95%,,
"louissep15","LAW.P.C802","LAW.P.C802","numeric_suffix",95%,,
"louissep15","LAW.P.C803","LAW.P.C803","numeric_suffix",95%,,
"louissep15","LAW.P.C804","LAW.P.C804","numeric_suffix",95%,,
"louissep15","LAW.P.C805","LAW.P.C805","numeric_suffix",95%,,
"louissep15","LAW.P.C806","LAW.P.C806","numeric_suffix",95%,,
"louissep15","LAW.P.C807","LAW.P.C807","numeric_suffix",95%,,
"louissep15","LAW.P.C808","LAW.P.C808","numeric_suffix",95%,,
"louissep15","LAW.P.C809","LAW.P.C809","numeric_suffix",95%,,
"louissep15","LAW.P.C810","LAW.P.C810","numeric_suffix",95%,,
"louissep15","LAW.P.C811","LAW.P.C811","numeric_suffix",95%,,
"louissep15","LAW.P.C812","LAW.P.C812","numeric_suffix",95%,,
"louissep15","LAW.P.C813","LAW.P.C813","numeric_suffix",95%,,
"louissep15","LAW.P.C814","LAW.P.C814","numeric_suffix",95%,,
"louissep15","LAW.P.C815","LAW.P.C815","numeric_suffix",95%,,
"louissep15","LAW.P.C816","LAW.P.C816","numeric_suffix",95%,,
"louissep15","LAW.P.C817","LAW.P.C817","numeric_suffix",95%,,
"louissep15","LAW.P.C818","LAW.P.C818","numeric_suffix",95%,,
"louissep15","LAW.P.C819","LAW.P.C819","numeric_suffix",95%,,
"louissep15","LAW.P.C820","LAW.P.C820","numeric_suffix",95%,,
"louissep15","LAW.P.C821","LAW.P.C821","numeric_suffix",95%,,
"louissep15","LAW.P.C822","LAW.P.C822","numeric_suffix",95%,,
"louissep15","LAW.P.C823","LAW.P.C823","numeric_suffix",95%,,
"louissep15","LAW.P.C824","LAW.P.C824","numeric_suffix",95%,,
"louissep15","LAW.P.C825","LAW.P.C825","numeric_suffix",95%,,
"louissep15","LAW.P.C826","LAW.P.C826","numeric_suffix",95%,,
"louissep15","LAW.P.C827","LAW.P.C827","numeric_suffix",95%,,
"louissep15","LAW.P.C828","LAW.P.C828","numeric_suffix",95%,,
"louissep15","LAW.P.C829","LAW.P.C829","numeric_suffix",95%,,
"louissep15","LAW.P.C830","LAW.P.C830","numeric_suffix",95%,,
"louissep15","LAW.P.C831","LAW.P.C831","numeric_suffix",95%,,
"louissep15","LAW.P.C832","LAW.P.C832","numeric_suffix",95%,,
"louissep15","LAW.P.C833","LAW.P.C833","numeric_suffix",95%,,
"louissep15","LAW.P.C834","LAW.P.C834","numeric_suffix",95%,,
"louissep15","LAW.P.C835","LAW.P.C835","numeric_suffix",95%,,
"louissep15","LAW.P.C836","LAW.P.C836","numeric_suffix",95%,,
"louissep15","LAW.P.C837","LAW.P.C837","numeric_suffix",95%,,
"louissep15","LAW.P.C838","LAW.P.C838","numeric_suffix",95%,,
"louissep15","LAW.P.C839","LAW.P.C839","numeric_suffix",95%,,
"louissep15","LAW.P.C840","LAW.P.C840","numeric_suffix",95%,,
"louissep15","LAW.P.C841","LAW.P.C841","numeric_suffix",95%,,
"louissep15","LAW.P.C842","LAW.P.C842","numeric_suffix",95%,,
"louissep15","LAW.P.C843","LAW.P.C843","numeric_suffix",95%,,
"louissep15","LAW.P.C844","LAW.P.C844","numeric_suffix",95%,,
"louissep15","LAW.P.C845","LAW.P.C845","numeric_suffix",95%,,
"louissep15","LAW.P.C846","LAW.P.C846","numeric_suffix",95%,,
"louissep15","LAW.P.C847","LAW.P.C847","numeric_suffix",95%,,
"louissep15","LAW.P.C848","LAW.P.C848","numeric_suffix",95%,,
"louissep15","LAW.P.C849","LAW.P.C849","numeric_suffix",95%,,
"louissep15","LAW.P.C850","LAW.P.C850","numeric_suffix",95%,,
"louissep15","LAW.P.C851","LAW.P.C851","numeric_suffix",95%,,
"louissep15","LAW.P.C852","LAW.P.C852","numeric_suffix",95%,,
"louissep15","LAW.P.C853","LAW.P.C853","numeric_suffix",95%,,
"louissep15","LAW.P.C854","LAW.P.C854","numeric_suffix",95%,,
"louissep15","LAW.P.C855","LAW.P.C855","numeric_suffix",95%,,
"louissep15","LAW.P.C856","LAW.P.C856","numeric_suffix",95%,,
"louissep15","LAW.P.C857","LAW.P.C857","numeric_suffix",95%,,
"louissep15","LAW.P.C858","LAW.P.C858","numeric_suffix",95%,,
"louissep15","LAW.P.C859","LAW.P.C859","numeric_suffix",95%,,
"louissep15","LAW.P.C860","LAW.P.C860","numeric_suffix",95%,,
"louissep15","LAW.P.C861","LAW.P.C861","numeric_suffix",95%,,
"louissep15","LAW.P.C862","LAW.P.C862","numeric_suffix",95%,,
"louissep15","LAW.P.C863","LAW.P.C863","numeric_suffix",95%,,
"louissep15","LAW.P.C864","LAW.P.C864","numeric_suffix",95%,,
"louissep15","LAW.P.C865","LAW.P.C865","numeric_suffix",95%,,
"louissep15","LAW.P.C866","LAW.P.C866","numeric_suffix",95%,,
"louissep15","LAW.P.C867","LAW.P.C867","numeric_suffix",95%,,
"louissep15","LAW.P.C868","LAW.P.C868","numeric_suffix",95%,,
"louissep15","LAW.P.C869","LAW.P.C869","numeric_suffix",95%,,
"louissep15","LAW.P.C870","LAW.P.C870","numeric_suffix",95%,,
"louissep15","LAW.P.C871","LAW.P.C871","numeric_suffix",95%,,
"louissep15","LAW.P.C872","LAW.P.C872","numeric_suffix",95%,,
"louissep15","LAW.P.C873","LAW.P.C873","numeric_suffix",95%,,
"louissep15","LAW.P.C874","LAW.P.C874","numeric_suffix",95%,,
"louissep15","LAW.P.C875","LAW.P.C875","numeric_suffix",95%,,
"louissep15","LAW.P.C876","LAW.P.C876","numeric_suffix",95%,,
"louissep15","LAW.P.C877","LAW.P.C877","numeric_suffix",95%,,
"louissep15","LAW.P.C878","LAW.P.C878","numeric_suffix",95%,,
"louissep15","LAW.P.C879","LAW.P.C879","numeric_suffix",95%,,
"louissep15","LAW.P.C880","LAW.P.C880","numeric_suffix",95%,,
"louissep15","LAW.P.C881","LAW.P.C881","numeric_suffix",95%,,
"louissep15","LAW.P.C882","LAW.P.C882","numeric_suffix",95%,,
"louissep15","LAW.P.C883","LAW.P.C883","numeric_suffix",95%,,
"louissep15","LAW.P.C884","LAW.P.C884","numeric_suffix",95%,,
"louissep15","LAW.P.C885","LAW.P.C885","numeric_suffix",95%,,
"louissep15","LAW.P.C886","LAW.P.C886","numeric_suffix",95%,,
"louissep15","LAW.P.C887","LAW.P.C887","numeric_suffix",95%,,
"louissep15","LAW.P.C888","LAW.P.C888","numeric_suffix",95%,,
"louissep15","LAW.P.C889","LAW.P.C889","numeric_suffix",95%,,
"louissep15","LAW.P.C890","LAW.P.C890","numeric_suffix",95%,,
"louissep15","LAW.P.C891","LAW.P.C891","numeric_suffix",95%,,
"louissep15","LAW.P.C892","LAW.P.C892","numeric_suffix",95%,,
"louissep15","LAW.P.C893","LAW.P.C893","numeric_suffix",95%,,
"louissep15","LAW.P.C894","LAW.P.C894","numeric_suffix",95%,,
"louissep15","LAW.P.C895","LAW.P.C895","numeric_suffix",95%,,
"louissep15","LAW.P.C896","LAW.P.C896","numeric_suffix",95%,,
"louissep15","LAW.P.C897","LAW.P.C897","numeric_suffix",95%,,
"louissep15","LAW.P.C898","LAW.P.C898","numeric_suffix",95%,,
"louissep15","LAW.P.C899","LAW.P.C899","numeric_suffix",95%,,
"louissep15","LAW.P.C900","LAW.P.C900","numeric_suffix",95%,,
"louissep15","LAW.P.C901","LAW.P.C901","numeric_suffix",95%,,
"louissep15","LAW.P.C902","LAW.P.C902","numeric_suffix",95%,,
"louissep15","LAW.P.C903","LAW.P.C903","numeric_suffix",95%,,
"louissep15","LAW.P.C904","LAW.P.C904","numeric_suffix",95%,,
"louissep15","LAW.P.C905","LAW.P.C905","numeric_suffix",95%,,
"louissep15","LAW.P.C906","LAW.P.C906","numeric_suffix",95%,,
"louissep15","LAW.P.C907","LAW.P.C907","numeric_suffix",95%,,
"louissep15","LAW.P.C908","LAW.P.C908","numeric_suffix",95%,,
"louissep15","LAW.P.C909","LAW.P.C909","numeric_suffix",95%,,
"louissep15","LAW.P.C910","LAW.P.C910","numeric_suffix",95%,,
"louissep15","LAW.P.C911","LAW.P.C911","numeric_suffix",95%,,
"louissep15","LAW.P.C912","LAW.P.C912","numeric_suffix",95%,,
"louissep15","LAW.P.C913","LAW.P.C913","numeric_suffix",95%,,
"louissep15","LAW.P.C914","LAW.P.C914","numeric_suffix",95%,,
"louissep15","LAW.P.C915","LAW.P.C915","numeric_suffix",95%,,
"louissep15","LAW.P.C916","LAW.P.C916","numeric_suffix",95%,,
"louissep15","LAW.P.C917","LAW.P.C917","numeric_suffix",95%,,
"louissep15","LAW.P.C918","LAW.P.C918","numeric_suffix",95%,,
"louissep15","LAW.P.C919","LAW.P.C919","numeric_suffix",95%,,
"louissep15","LAW.P.C920","LAW.P.C920","numeric_suffix",95%,,
"louissep15","LAW.P.C921","LAW.P.C921","numeric_suffix",95%,,
"louissep15","LAW.P.C922","LAW.P.C922","numeric_suffix",95%,,
"louissep15","LAW.P.C923","LAW.P.C923","numeric_suffix",95%,,
"louissep15","LAW.P.C924","LAW.P.C924","numeric_suffix",95%,,
"louissep15","LAW.P.C925","LAW.P.C925","numeric_suffix",95%,,
"louissep15","LAW.P.C926","LAW.P.C926","numeric_suffix",95%,,
"louissep15","LAW.P.C927","LAW.P.C927","numeric_suffix",95%,,
"louissep15","LAW.P.C928","LAW.P.C928","numeric_suffix",95%,,
"louissep15","LAW.P.C929","LAW.P.C929","numeric_suffix",95%,,
"louissep15","LAW.P.C930","LAW.P.C930","numeric_suffix",95%,,
"louissep15","LAW.P.C931","LAW.P.C931","numeric_suffix",95%,,
"louissep15","LAW.P.C932","LAW.P.C932","numeric_suffix",95%,,
"louissep15","LAW.P.C933","LAW.P.C933","numeric_suffix",95%,,
"louissep15","LAW.P.C934","LAW.P.C934","numeric_suffix",95%,,
"louissep15","LAW.P.C935","LAW.P.C935","numeric_suffix",95%,,
"louissep15","LAW.P.C936","LAW.P.C936","numeric_suffix",95%,,
"louissep15","LAW.P.C937","LAW.P.C937","numeric_suffix",95%,,
"louissep15","LAW.P.C938","LAW.P.C938","numeric_suffix",95%,,
"louissep15","LAW.P.C939","LAW.P.C939","numeric_suffix",95%,,
"louissep15","LAW.P.C940","LAW.P.C940","numeric_suffix",95%,,
"louissep15","LAW.P.C941","LAW.P.C941","numeric_suffix",95%,,
"louissep15","LAW.P.C942","LAW.P.C942","numeric_suffix",95%,,
"louissep15","LAW.P.C943","LAW.P.C943","numeric_suffix",95%,,
"louissep15","LAW.P.C944","LAW.P.C944","numeric_suffix",95%,,
"louissep15","LAW.P.C945","LAW.P.C945","numeric_suffix",95%,,
"louissep15","LAW.P.C946","LAW.P.C946","numeric_suffix",95%,,
"louissep15","LAW.P.C947","LAW.P.C947","numeric_suffix",95%,,
"louissep15","LAW.P.C948","LAW.P.C948","numeric_suffix",95%,,
"louissep15","LAW.P.C949","LAW.P.C949","numeric_suffix",95%,,
"louissep15","LAW.P.C950","LAW.P.C950","numeric_suffix",95%,,
"louissep15","LAW.P.C951","LAW.P.C951","numeric_suffix",95%,,
"louissep15","LAW.P.C952","LAW.P.C952","numeric_suffix",95%,,
"louissep15","LAW.P.C953","LAW.P.C953","numeric_suffix",95%,,
"louissep15","LAW.P.C954","LAW.P.C954","numeric_suffix",95%,,
"louissep15","LAW.P.C955","LAW.P.C955","numeric_suffix",95%,,
"louissep15","LAW.P.C956","LAW.P.C956","numeric_suffix",95%,,
"louissep15","LAW.P.C957","LAW.P.C957","numeric_suffix",95%,,
"louissep15","LAW.P.C958","LAW.P.C958","numeric_suffix",95%,,
"louissep15","LAW.P.C959","LAW.P.C959","numeric_suffix",95%,,
"louissep15","LAW.P.C960","LAW.P.C960","numeric_suffix",95%,,
"louissep15","LAW.P.C961","LAW.P.C961","numeric_suffix",95%,,
"louissep15","LAW.P.C962","LAW.P.C962","numeric_suffix",95%,,
"louissep15","LAW.P.C963","LAW.P.C963","numeric_suffix",95%,,
"louissep15","LAW.P.C964","LAW.P.C964","numeric_suffix",95%,,
"louissep15","LAW.P.C965","LAW.P.C965","numeric_suffix",95%,,
"louissep15","LAW.P.C966","LAW.P.C966","numeric_suffix",95%,,
"louissep15","LAW.P.C967","LAW.P.C967","numeric_suffix",95%,,
"louissep15","LAW.P.C968","LAW.P.C968","numeric_suffix",95%,,
"louissep15","LAW.P.C969","LAW.P.C969","numeric_suffix",95%,,
"louissep15","LAW.P.C970","LAW.P.C970","numeric_suffix",95%,,
"louissep15","LAW.P.C971","LAW.P.C971","numeric_suffix",95%,,
"louissep15","LAW.P.C972","LAW.P.C972","numeric_suffix",95%,,
"louissep15","LAW.P.C973","LAW.P.C973","numeric_suffix",95%,,
"louissep15","LAW.P.C974","LAW.P.C974","numeric_suffix",95%,,
"louissep15","LAW.P.C975","LAW.P.C975","numeric_suffix",95%,,
"louissep15","LAW.P.C976","LAW.P.C976","numeric_suffix",95%,,
"louissep15","LAW.P.C977","LAW.P.C977","numeric_suffix",95%,,
"louissep15","LAW.P.C978","LAW.P.C978","numeric_suffix",95%,,
"louissep15","LAW.P.C979","LAW.P.C979","numeric_suffix",95%,,
"louissep15","LAW.P.C980","LAW.P.C980","numeric_suffix",95%,,
"louissep15","LAW.P.C981","LAW.P.C981","numeric_suffix",95%,,
"louissep15","LAW.P.C982","LAW.P.C982","numeric_suffix",95%,,
"louissep15","LAW.P.C983","LAW.P.C983","numeric_suffix",95%,,
"louissep15","LAW.P.C984","LAW.P.C984","numeric_suffix",95%,,
"louissep15","LAW.P.C985","LAW.P.C985","numeric_suffix",95%,,
"louissep15","LAW.P.C986","LAW.P.C986","numeric_suffix",95%,,
"louissep15","LAW.P.C987","LAW.P.C987","numeric_suffix",95%,,
"louissep15","LAW.P.C988","LAW.P.C988","numeric_suffix",95%,,
"louissep15","LAW.P.C989","LAW.P.C989","numeric_suffix",95%,,
"louissep15","LAW.P.C990","LAW.P.C990","numeric_suffix",95%,,
"louissep15","LAW.P.C991","LAW.P.C991","numeric_suffix",95%,,
"louissep15","LAW.P.C992","LAW.P.C992","numeric_suffix",95%,,
"louissep15","LAW.P.C993","LAW.P.C993","numeric_suffix",95%,,
"louissep15","LAW.P.C994","LAW.P.C994","numeric_suffix",95%,,
"louissep15","LAW.P.C995","LAW.P.C995","numeric_suffix",95%,,
"louissep15","LAW.P.C996","LAW.P.C996","numeric_suffix",95%,,
"louissep15","LAW.P.C997","LAW.P.C997","numeric_suffix",95%,,
"louissep15","LAW.P.C998","LAW.P.C998","numeric_suffix",95%,,
"louissep15","LAW.P.C999","LAW.P.C999","numeric_suffix",95%,,
"louissep15","LAW.P.D001","LAW.P.D001","numeric_suffix",95%,,
"louissep15","LAW.P.D002","LAW.P.D002","numeric_suffix",95%,,
"louissep15","LAW.P.D004","LAW.P.D004","numeric_suffix",95%,,
"louissep15","LAW.P.D005","LAW.P.D005","numeric_suffix",95%,,
"louissep15","LAW.P.D006","LAW.P.D006","numeric_suffix",95%,,
"louissep15","LAW.P.D007","LAW.P.D007","numeric_suffix",95%,,
"louissep15","LAW.P.D008","LAW.P.D008","numeric_suffix",95%,,
"louissep15","LAW.P.D009","LAW.P.D009","numeric_suffix",95%,,
"louissep15","LAW.P.D010","LAW.P.D010","numeric_suffix",95%,,
"louissep15","LAW.P.D011","LAW.P.D011","numeric_suffix",95%,,
"louissep15","LAW.P.D012","LAW.P.D012","numeric_suffix",95%,,
"louissep15","LAW.P.D013","LAW.P.D013","numeric_suffix",95%,,
"louissep15","LAW.P.D014","LAW.P.D014","numeric_suffix",95%,,
"louissep15","LAW.P.D015","LAW.P.D015","numeric_suffix",95%,,
"louissep15","LAW.P.D016","LAW.P.D016","numeric_suffix",95%,,
"louissep15","LAW.P.D017","LAW.P.D017","numeric_suffix",95%,,
"louissep15","LAW.P.D018","LAW.P.D018","numeric_suffix",95%,,
"louissep15","LAW.P.D019","LAW.P.D019","numeric_suffix",95%,,
"louissep15","LAW.P.D020","LAW.P.D020","numeric_suffix",95%,,
"louissep15","LAW.P.D021","LAW.P.D021","numeric_suffix",95%,,
"louissep15","LAW.P.D022","LAW.P.D022","numeric_suffix",95%,,
"louissep15","LAW.P.D023","LAW.P.D023","numeric_suffix",95%,,
"louissep15","LAW.P.D024","LAW.P.D024","numeric_suffix",95%,,
"louissep15","LAW.P.D025","LAW.P.D025","numeric_suffix",95%,,
"louissep15","LAW.P.D026","LAW.P.D026","numeric_suffix",95%,,
"louissep15","LAW.P.D027","LAW.P.D027","numeric_suffix",95%,,
"louissep15","LAW.P.D028","LAW.P.D028","numeric_suffix",95%,,
"louissep15","LAW.P.D029","LAW.P.D029","numeric_suffix",95%,,
"louissep15","LAW.P.D030","LAW.P.D030","numeric_suffix",95%,,
"louissep15","LAW.P.D031","LAW.P.D031","numeric_suffix",95%,,
"louissep15","LAW.P.D032","LAW.P.D032","numeric_suffix",95%,,
"louissep15","LAW.P.D033","LAW.P.D033","numeric_suffix",95%,,
"louissep15","LAW.P.D034","LAW.P.D034","numeric_suffix",95%,,
"louissep15","LAW.P.D035","LAW.P.D035","numeric_suffix",95%,,
"louissep15","LAW.P.D036","LAW.P.D036","numeric_suffix",95%,,
"louissep15","LAW.P.D037","LAW.P.D037","numeric_suffix",95%,,
"louissep15","LAW.P.D038","LAW.P.D038","numeric_suffix",95%,,
"louissep15","LAW.P.D039","LAW.P.D039","numeric_suffix",95%,,
"louissep15","LAW.P.D040","LAW.P.D040","numeric_suffix",95%,,
"louissep15","LAW.P.D041","LAW.P.D041","numeric_suffix",95%,,
"louissep15","LAW.P.D042","LAW.P.D042","numeric_suffix",95%,,
"louissep15","LAW.P.D043","LAW.P.D043","numeric_suffix",95%,,
"louissep15","LAW.P.D044","LAW.P.D044","numeric_suffix",95%,,
"louissep15","LAW.P.D045","LAW.P.D045","numeric_suffix",95%,,
"louissep15","LAW.P.D046","LAW.P.D046","numeric_suffix",95%,,
"louissep15","LAW.P.D047","LAW.P.D047","numeric_suffix",95%,,
"louissep15","LAW.P.D048","LAW.P.D048","numeric_suffix",95%,,
"louissep15","LAW.P.D049","LAW.P.D049","numeric_suffix",95%,,
"louissep15","LAW.P.D050","LAW.P.D050","numeric_suffix",95%,,
"louissep15","LAW.P.D051","LAW.P.D051","numeric_suffix",95%,,
"louissep15","LAW.P.D052","LAW.P.D052","numeric_suffix",95%,,
"louissep15","LAW.P.D053","LAW.P.D053","numeric_suffix",95%,,
"louissep15","LAW.P.D054","LAW.P.D054","numeric_suffix",95%,,
"louissep15","LAW.P.D055","LAW.P.D055","numeric_suffix",95%,,
"louissep15","LAW.P.D056","LAW.P.D056","numeric_suffix",95%,,
"louissep15","LAW.P.D057","LAW.P.D057","numeric_suffix",95%,,
"louissep15","LAW.P.D058","LAW.P.D058","numeric_suffix",95%,,
"louissep15","LAW.P.D059","LAW.P.D059","numeric_suffix",95%,,
